name,layer,type,assoc_score,effect_size,p_value,causal_strength,causal_confidence,causal_evidence_level,causal_mechanism,pathway_centrality,upstream_biomarkers,downstream_targets,clinical_actionability,temporal_stability,integrated_score,evidence_tier,discovery_methods,datasets
creatinine_min,clinical,lab,0.25707991415432774,0.6116873384558611,0.0,0.08143178082626107,0.9147948795354557,3,,0.7180304591670938,"['creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'hemoglobin_min', 'hemoglobin_max', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_inflammation', 'module_metabolism', 'gene_TNF', 'pathway_inflammation_fibrosis', 'outcome']","['creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_acute_kidney_injury', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_TNF', 'gene_COL1A1', 'gene_SOD2', 'outcome']",0.8,0.8,0.9067812121246198,2,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
urea_slope_24h,clinical,lab,0.23080835101095704,0.5430275016210696,0.0,0.10287917710400601,0.908253957591271,3,,0.7825419179800218,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_collecting_duct', 'module_tubular_transport', 'module_inflammation', 'gene_HAVCR1', 'gene_IL18', 'gene_TIMP2', 'gene_TNF', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_TAL', 'module_repair', 'module_tubular_transport', 'module_oxidative_stress', 'module_inflammation', 'gene_HAVCR1', 'gene_LCN2', 'gene_IGFBP7', 'gene_TNF', 'gene_TGFB1', 'gene_COL1A1', 'gene_SOD2', 'outcome']",0.8,0.8,0.8978152820592349,2,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
alt_min,molecular,lab,0.14406759043291772,0.3266367982421499,9.629252950560385e-11,0.07155950402141599,0.8668849447503453,3,,0.7245712638276176,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_max', 'ast_max', 'ast_mean', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_injury', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_LCN2', 'gene_IL18', 'gene_IGFBP7', 'gene_IL6', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_tubular_transport', 'module_fibrosis', 'gene_IGFBP7', 'gene_IL6', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.8167794804503359,2,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
urea_mean,clinical,lab,0.13924624738083724,0.3075928004425765,4.0039260795765585e-10,0.09610816663651549,0.8422874462043812,3,,0.6607364244476398,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_collecting_duct', 'module_repair', 'module_oxidative_stress', 'module_apoptosis', 'gene_LCN2', 'gene_IL18', 'gene_TGFB1', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_collecting_duct', 'module_repair', 'module_metabolism', 'gene_HAVCR1', 'gene_IL18', 'gene_IGFBP7', 'gene_IL6', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.8,0.8,0.8072284677985645,2,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
urea_max,clinical,lab,0.14362692655156212,0.32020877033982714,1.0990808263500185e-10,0.08143178082626107,0.9147948795354557,2,Indirect via creatinine_min,0.7506134222770531,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_mean', 'module_proximal_tubule', 'module_injury', 'module_repair', 'module_tubular_transport', 'module_apoptosis', 'gene_LCN2', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_apoptosis', 'gene_HAVCR1', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_SOD2']",0.8,0.8,0.7863613532639052,3,['pathway_analysis'],"['biomarker_dataset', 'clinical_dataset']"
ast_min,molecular,lab,0.1277105634489863,0.28722349761981525,9.96644100581534e-09,0.0959468929126713,0.8564592603036274,3,,0.6991360953409108,"['creatinine_max', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_injury', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_TGFB1', 'gene_COL1A1', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_injury', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_IL18', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'pathway_inflammation_fibrosis', 'outcome']",0.5,0.8,0.7612444867314406,3,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
bilirubin_min,molecular,lab,0.11799208617357902,0.2657225673991148,1.2101243407336426e-07,0.2630624879007273,0.8350337534613943,3,,0.6930202701651563,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_max', 'bilirubin_mean', 'module_collecting_duct', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_metabolism', 'gene_HAVCR1', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_max', 'potassium_std', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_repair', 'module_acute_kidney_injury', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_LCN2', 'gene_IL18', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'outcome']",0.5,0.8,0.7250855823627407,3,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
lactate_min,molecular,lab,0.1273704190197409,0.2851837248792963,1.0911941572544492e-08,0.07216873980245475,0.9147948795354557,2,Indirect via creatinine_min,0.6926663490711598,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_metabolism', 'gene_LCN2', 'gene_IL6', 'gene_SOD2', 'pathway_inflammation_fibrosis']","['creatinine_min', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_mean', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_injury', 'module_apoptosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_TNF', 'gene_IL6', 'gene_TGFB1', 'pathway_inflammation_fibrosis']",0.5,0.8,0.7148785445753244,3,['pathway_analysis'],"['biomarker_dataset', 'clinical_dataset']"
platelets_min,clinical,lab,0.10760641821713268,0.24326447704658846,1.4119893974040565e-06,0.14386539355055372,0.7977084595254949,3,,0.6034685640716151,"['creatinine_min', 'creatinine_max', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_peak_time', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'platelets_mean', 'wbc_max', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_repair', 'module_oxidative_stress', 'module_inflammation', 'module_fibrosis', 'gene_LCN2', 'gene_IL18', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_slope_24h', 'urea_peak_time', 'potassium_std', 'potassium_slope_24h', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'wbc_max', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_proximal_tubule', 'module_TAL', 'module_repair', 'module_fibrosis', 'module_metabolism', 'gene_HAVCR1', 'gene_TNF', 'gene_TGFB1', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.6778184586072549,3,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
ast_max,molecular,lab,0.11485380900194758,0.2577364826352168,2.6013113174627733e-07,0.0561691274256106,0.8979546806543064,2,Indirect via creatinine_min,0.6609530713442829,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'module_collecting_duct', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_fibrosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_TNF', 'gene_TGFB1', 'gene_SOD2', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_collecting_duct', 'module_repair', 'module_oxidative_stress', 'gene_HAVCR1', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_TGFB1', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis']",0.5,0.8,0.6693544312966103,3,['pathway_analysis'],"['biomarker_dataset', 'clinical_dataset']"
alt_max,molecular,lab,0.09982392170650538,0.2217104768466717,7.725849232143034e-06,0.14448328501888136,0.7869476922005059,3,,0.6671109316936815,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_std', 'potassium_peak_time', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_collecting_duct', 'module_tubular_transport', 'module_oxidative_stress', 'module_fibrosis', 'gene_HAVCR1', 'gene_IL18', 'gene_IGFBP7', 'gene_TNF', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'potassium_slope_24h', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_collecting_duct', 'module_injury', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_inflammation', 'module_metabolism', 'gene_IL18', 'gene_COL1A1', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.6593930412976131,3,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
bilirubin_mean,molecular,lab,0.09109260271337227,0.20053178813684944,4.508991825979969e-05,0.057302865215664946,0.7323680913021687,3,,0.6671500863439236,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_slope_24h', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_proximal_tubule', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_apoptosis', 'gene_IL18', 'gene_IGFBP7', 'gene_TGFB1', 'gene_SOD2', 'pathway_oxidative_apoptosis']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_proximal_tubule', 'module_TAL', 'module_oxidative_stress', 'module_inflammation', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_TNF', 'gene_COL1A1', 'gene_SOD2', 'outcome']",0.5,0.8,0.6259329134168184,3,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
